state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,price_category,state_encoded,commodity_encoded,label_encoded,district_encoded,market_encoded
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Potato,Local,04/03/2019,400,500,440,CHEAP,23,118,0,116,296
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Pumpkin,Pumpkin,04/03/2019,400,500,470,CHEAP,23,119,0,116,296
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Raddish,Raddish,04/03/2019,250,300,260,CHEAP,23,120,0,116,296
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Tomato,Local,04/03/2019,800,1000,900,CHEAP,23,147,0,116,296
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Wood,Other,04/03/2019,250,300,295,CHEAP,23,155,0,116,296
Uttar Pradesh,Raebarelli,Lalganj,Paddy(Dhan)(Common),Common,04/03/2019,1750,1750,1750,MEDIUM,23,105,2,135,170
Uttar Pradesh,Raebarelli,Lalganj,Potato,Desi,04/03/2019,450,550,500,CHEAP,23,118,0,135,170
Uttar Pradesh,Rampur,Milak,Mustard,Mustard,04/03/2019,3300,3400,3350,MEDIUM,23,98,2,137,195
Uttar Pradesh,Rampur,Milak,Potato,Desi,04/03/2019,480,510,495,CHEAP,23,118,0,137,195
Uttar Pradesh,Rampur,Milak,Wheat,Other,04/03/2019,1900,1910,1905,MEDIUM,23,152,2,137,195
Uttar Pradesh,Saharanpur,Chutmalpur,Apple,Apple,04/03/2019,3850,4100,3950,MEDIUM,23,3,2,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Banana,Banana - Ripe,04/03/2019,1150,1250,1200,MEDIUM,23,9,2,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Cabbage,Cabbage,04/03/2019,480,600,520,CHEAP,23,26,0,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Carrot,Carrot,04/03/2019,450,600,500,CHEAP,23,28,0,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Ginger(Green),Green Ginger,04/03/2019,3700,3900,3800,MEDIUM,23,57,2,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,Green Chilly,04/03/2019,2150,2350,2250,MEDIUM,23,61,2,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Onion,Onion,04/03/2019,920,1130,1050,MEDIUM,23,101,2,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Peas cod,Peas cod,04/03/2019,820,980,900,CHEAP,23,110,0,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Potato,Potato,04/03/2019,480,620,560,CHEAP,23,118,0,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Raddish,Raddish,04/03/2019,360,480,420,CHEAP,23,120,0,140,65
Uttar Pradesh,Saharanpur,Chutmalpur,Tomato,Tomato,04/03/2019,980,1260,1120,MEDIUM,23,147,2,140,65
Uttar Pradesh,Saharanpur,Devband,Bottle gourd,Bottle Gourd,04/03/2019,500,650,600,CHEAP,23,23,0,140,75
Uttar Pradesh,Saharanpur,Devband,Brinjal,Arkasheela Mattigulla,04/03/2019,450,540,500,CHEAP,23,24,0,140,75
Uttar Pradesh,Saharanpur,Devband,Carrot,Carrot,04/03/2019,300,450,360,CHEAP,23,28,0,140,75
Uttar Pradesh,Saharanpur,Devband,Cauliflower,African Sarson,04/03/2019,200,300,250,CHEAP,23,31,0,140,75
Uttar Pradesh,Saharanpur,Devband,Cucumbar(Kheera),Cucumbar,04/03/2019,600,750,700,CHEAP,23,45,0,140,75
Uttar Pradesh,Saharanpur,Devband,Ginger(Green),Green Ginger,04/03/2019,3100,3300,3200,MEDIUM,23,57,2,140,75
Uttar Pradesh,Saharanpur,Devband,Green Chilli,Green Chilly,04/03/2019,1200,1350,1300,MEDIUM,23,61,2,140,75
Uttar Pradesh,Saharanpur,Devband,Onion,Red,04/03/2019,450,600,500,CHEAP,23,101,0,140,75
Uttar Pradesh,Saharanpur,Devband,Papaya (Raw),Other,04/03/2019,600,800,700,CHEAP,23,107,0,140,75
Uttar Pradesh,Saharanpur,Devband,Potato,Desi,04/03/2019,250,300,280,CHEAP,23,118,0,140,75
Uttar Pradesh,Saharanpur,Devband,Tomato,Deshi,04/03/2019,450,550,500,CHEAP,23,147,0,140,75
Uttar Pradesh,Saharanpur,Gangoh,Apple,Kasmir/Shimla - II,04/03/2019,6445,6500,6475,EXPENSIVE,23,3,1,140,95
Uttar Pradesh,Saharanpur,Gangoh,Banana,Medium,04/03/2019,1140,1180,1165,MEDIUM,23,9,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Brinjal,Round/Long,04/03/2019,645,670,660,CHEAP,23,24,0,140,95
Uttar Pradesh,Saharanpur,Gangoh,Cabbage,Cabbage,04/03/2019,435,465,450,CHEAP,23,26,0,140,95
Uttar Pradesh,Saharanpur,Gangoh,Carrot,Carrot,04/03/2019,440,455,445,CHEAP,23,28,0,140,95
Uttar Pradesh,Saharanpur,Gangoh,Field Pea,Field Pea,04/03/2019,1345,1370,1360,MEDIUM,23,50,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Garlic,Garlic,04/03/2019,1875,1910,1890,MEDIUM,23,53,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Ginger(Green),Green Ginger,04/03/2019,2730,2755,2745,MEDIUM,23,57,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Green Chilli,Green Chilly,04/03/2019,2025,2055,2040,MEDIUM,23,61,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Guava,Guava,04/03/2019,1855,1955,1945,MEDIUM,23,69,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Gur(Jaggery),Disara,04/03/2019,2425,2475,2450,MEDIUM,23,70,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Onion,Red,04/03/2019,1430,1455,1440,MEDIUM,23,101,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Papaya,Papaya,04/03/2019,1730,1755,1745,MEDIUM,23,106,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Potato,Desi,04/03/2019,530,555,545,CHEAP,23,118,0,140,95
Uttar Pradesh,Saharanpur,Gangoh,Pumpkin,Pumpkin,04/03/2019,645,660,650,CHEAP,23,119,0,140,95
Uttar Pradesh,Saharanpur,Gangoh,Raddish,Raddish,04/03/2019,285,310,295,CHEAP,23,120,0,140,95
Uttar Pradesh,Saharanpur,Gangoh,Sweet Potato,Sweet Potato,04/03/2019,1125,1160,1145,MEDIUM,23,137,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Tomato,Deshi,04/03/2019,1325,1350,1340,MEDIUM,23,147,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Wheat,Dara,04/03/2019,1745,1770,1760,MEDIUM,23,152,2,140,95
Uttar Pradesh,Saharanpur,Gangoh,Wood,Beete (Rose),04/03/2019,415,450,440,CHEAP,23,155,0,140,95
Uttar Pradesh,Saharanpur,Nakud,Banana - Green,Banana - Green,04/03/2019,1000,1200,1100,MEDIUM,23,10,2,140,205
Uttar Pradesh,Saharanpur,Nakud,Cabbage,Cabbage,04/03/2019,400,500,450,CHEAP,23,26,0,140,205
Uttar Pradesh,Saharanpur,Nakud,Cauliflower,Cauliflower,04/03/2019,400,500,440,CHEAP,23,31,0,140,205
Uttar Pradesh,Saharanpur,Nakud,Green Peas,Other,04/03/2019,1100,1200,1150,MEDIUM,23,64,2,140,205
Uttar Pradesh,Saharanpur,Nakud,Onion,1st Sort,04/03/2019,1000,1200,1120,MEDIUM,23,101,2,140,205
Uttar Pradesh,Saharanpur,Nakud,Potato,Other,04/03/2019,500,600,540,CHEAP,23,118,0,140,205
Uttar Pradesh,Saharanpur,Nakud,Raddish,Other,04/03/2019,300,400,360,CHEAP,23,120,0,140,205
Uttar Pradesh,Saharanpur,Nakud,Wood,Other,04/03/2019,250,300,280,CHEAP,23,155,0,140,205
Uttar Pradesh,Saharanpur,Nanuta,Apple,Apple,04/03/2019,4700,5000,4900,EXPENSIVE,23,3,1,140,209
Uttar Pradesh,Saharanpur,Nanuta,Banana,Medium,04/03/2019,1200,1400,1300,MEDIUM,23,9,2,140,209
Uttar Pradesh,Saharanpur,Nanuta,Banana - Green,Banana - Green,04/03/2019,900,1100,1000,CHEAP,23,10,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Bottle gourd,Bottle Gourd,04/03/2019,800,900,850,CHEAP,23,23,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Brinjal,Round/Long,04/03/2019,900,1000,950,CHEAP,23,24,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Cabbage,Cabbage,04/03/2019,300,500,400,CHEAP,23,26,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Carrot,Carrot,04/03/2019,400,550,500,CHEAP,23,28,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Green Chilli,Green Chilly,04/03/2019,1200,1300,1250,MEDIUM,23,61,2,140,209
Uttar Pradesh,Saharanpur,Nanuta,Groundnut,Hybrid,04/03/2019,4800,5000,4900,EXPENSIVE,23,66,1,140,209
Uttar Pradesh,Saharanpur,Nanuta,Guava,Guava,04/03/2019,1300,1450,1400,MEDIUM,23,69,2,140,209
Uttar Pradesh,Saharanpur,Nanuta,Mustard,Sarson(Black),04/03/2019,3800,4100,4000,MEDIUM,23,98,2,140,209
Uttar Pradesh,Saharanpur,Nanuta,Onion,Red,04/03/2019,1000,1200,1100,MEDIUM,23,101,2,140,209
Uttar Pradesh,Saharanpur,Nanuta,Papaya,Papaya,04/03/2019,1200,1500,1300,MEDIUM,23,106,2,140,209
Uttar Pradesh,Saharanpur,Nanuta,Peas Wet,Other,04/03/2019,900,1050,1000,CHEAP,23,109,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Potato,Desi,04/03/2019,400,600,500,CHEAP,23,118,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Pumpkin,Pumpkin,04/03/2019,350,500,400,CHEAP,23,119,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Raddish,Raddish,04/03/2019,300,450,400,CHEAP,23,120,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Tomato,Tomato,04/03/2019,900,1050,1000,CHEAP,23,147,0,140,209
Uttar Pradesh,Saharanpur,Nanuta,Wheat,Dara,04/03/2019,1800,2000,1900,MEDIUM,23,152,2,140,209
Uttar Pradesh,Saharanpur,Nanuta,Wood,Other,04/03/2019,350,500,450,CHEAP,23,155,0,140,209
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Banana - Green,Banana - Green,04/03/2019,600,800,700,CHEAP,23,10,0,140,288
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Bottle gourd,Bottle Gourd,04/03/2019,700,900,800,CHEAP,23,23,0,140,288
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Brinjal,Brinjal,04/03/2019,600,800,700,CHEAP,23,24,0,140,288
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Carrot,Carrot,04/03/2019,400,500,450,CHEAP,23,28,0,140,288
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Cauliflower,Cauliflower,04/03/2019,400,600,500,CHEAP,23,31,0,140,288
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Green Chilli,Green Chilly,04/03/2019,1100,1300,1200,MEDIUM,23,61,2,140,288
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Green Peas,Green Peas,04/03/2019,700,900,800,CHEAP,23,64,0,140,288
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Onion,Red,04/03/2019,600,800,700,CHEAP,23,101,0,140,288
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Papaya,Papaya,04/03/2019,700,900,800,CHEAP,23,106,0,140,288
Uttar Pradesh,Shahjahanpur,Jalalabad,Brinjal,Round/Long,04/03/2019,460,480,470,CHEAP,23,24,0,144,121
Uttar Pradesh,Shahjahanpur,Jalalabad,Cauliflower,Cauliflower,04/03/2019,390,410,400,CHEAP,23,31,0,144,121
Uttar Pradesh,Shahjahanpur,Jalalabad,Colacasia,Colacasia,04/03/2019,1500,1600,1550,MEDIUM,23,38,2,144,121
Uttar Pradesh,Shahjahanpur,Jalalabad,Potato,Potato,04/03/2019,440,480,460,CHEAP,23,118,0,144,121
Uttar Pradesh,Shahjahanpur,Jalalabad,Raddish,Raddish,04/03/2019,300,340,320,CHEAP,23,120,0,144,121
Uttar Pradesh,Shahjahanpur,Jalalabad,Tomato,Tomato,04/03/2019,680,720,700,CHEAP,23,147,0,144,121
Uttar Pradesh,Sitapur,Viswan,Gur(Jaggery),Other,04/03/2019,2000,2100,2050,MEDIUM,23,70,2,148,321
Uttar Pradesh,Sitapur,Viswan,Lentil (Masur)(Whole),Other,04/03/2019,4200,4300,4250,EXPENSIVE,23,83,1,148,321
Uttar Pradesh,Sitapur,Viswan,Onion,Other,04/03/2019,600,800,700,CHEAP,23,101,0,148,321
Uttar Pradesh,Sitapur,Viswan,Potato,Desi,04/03/2019,500,700,600,CHEAP,23,118,0,148,321
Uttar Pradesh,Sitapur,Viswan,Wheat,Other,04/03/2019,1700,1800,1750,MEDIUM,23,152,2,148,321
Uttar Pradesh,Sitapur,Viswan,Wood,Other,04/03/2019,200,380,240,CHEAP,23,155,0,148,321
Uttar Pradesh,Sonbhadra,Dudhi,Cauliflower,Cauliflower,04/03/2019,400,500,500,CHEAP,23,31,0,150,88
Uttar Pradesh,Sonbhadra,Dudhi,Peas Wet,Peas Wet,04/03/2019,700,800,800,CHEAP,23,109,0,150,88
Uttar Pradesh,Sonbhadra,Dudhi,Raddish,Raddish,04/03/2019,500,600,600,CHEAP,23,120,0,150,88
Uttar Pradesh,Sonbhadra,Robertsganj,Arhar Dal(Tur Dal),Arhar Dal(Tur),04/03/2019,6700,6730,6715,EXPENSIVE,23,6,1,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Barley (Jau),Dara,04/03/2019,1650,1750,1700,MEDIUM,23,11,2,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Bengal Gram(Gram)(Whole),Desi (Whole),04/03/2019,5050,5100,5075,EXPENSIVE,23,15,1,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Bottle gourd,Bottle Gourd,04/03/2019,850,900,885,CHEAP,23,23,0,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Brinjal,Brinjal,04/03/2019,750,800,785,CHEAP,23,24,0,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Cauliflower,Cauliflower,04/03/2019,450,530,490,CHEAP,23,31,0,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Garlic,Garlic,04/03/2019,1750,1840,1810,MEDIUM,23,53,2,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Green Chilli,Green Chilly,04/03/2019,1600,1700,1650,MEDIUM,23,61,2,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Gur(Jaggery),Red,04/03/2019,3200,3240,3220,MEDIUM,23,70,2,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Mustard,Lohi Black,04/03/2019,4000,4070,4035,EXPENSIVE,23,98,1,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Onion,Red,04/03/2019,800,850,815,CHEAP,23,101,0,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Potato,Potato,04/03/2019,640,700,660,CHEAP,23,118,0,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Rice,III,04/03/2019,2220,2260,2240,MEDIUM,23,123,2,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Tomato,Hybrid,04/03/2019,450,500,475,CHEAP,23,147,0,150,262
Uttar Pradesh,Sonbhadra,Robertsganj,Wheat,Dara,04/03/2019,1880,1930,1910,MEDIUM,23,152,2,150,262
Uttrakhand,Dehradoon,Dehradoon,Apple,Apple,04/03/2019,2800,4250,3050,MEDIUM,24,3,2,40,71
Uttrakhand,Dehradoon,Dehradoon,Banana,Other,04/03/2019,700,800,750,CHEAP,24,9,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Cabbage,Other,04/03/2019,350,500,400,CHEAP,24,26,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Carrot,Other,04/03/2019,600,800,700,CHEAP,24,28,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Cauliflower,Other,04/03/2019,400,600,550,CHEAP,24,31,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Garlic,Other,04/03/2019,1200,1400,1350,MEDIUM,24,53,2,40,71
Uttrakhand,Dehradoon,Dehradoon,Grapes,Other,04/03/2019,1650,2350,1800,MEDIUM,24,59,2,40,71
Uttrakhand,Dehradoon,Dehradoon,Green Chilli,Other,04/03/2019,600,1050,850,CHEAP,24,61,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Kinnow,Other,04/03/2019,600,800,750,CHEAP,24,77,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Lemon,Other,04/03/2019,1200,1400,1350,MEDIUM,24,82,2,40,71
Uttrakhand,Dehradoon,Dehradoon,Onion,Other,04/03/2019,1050,1400,1150,MEDIUM,24,101,2,40,71
Uttrakhand,Dehradoon,Dehradoon,Orange,Other,04/03/2019,1200,2050,1800,MEDIUM,24,103,2,40,71
Uttrakhand,Dehradoon,Dehradoon,Papaya,Other,04/03/2019,600,800,700,CHEAP,24,106,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Peas Wet,Other,04/03/2019,1000,1250,1150,MEDIUM,24,109,2,40,71
Uttrakhand,Dehradoon,Dehradoon,Pomegranate,Other,04/03/2019,2800,4050,3500,MEDIUM,24,117,2,40,71
Uttrakhand,Dehradoon,Dehradoon,Potato,Other,04/03/2019,450,600,550,CHEAP,24,118,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Pumpkin,Other,04/03/2019,400,600,450,CHEAP,24,119,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Raddish,Other,04/03/2019,250,350,300,CHEAP,24,120,0,40,71
Uttrakhand,Dehradoon,Dehradoon,Tomato,Other,04/03/2019,400,600,500,CHEAP,24,147,0,40,71
Uttrakhand,UdhamSinghNagar,Kashipur,Onion,Other,04/03/2019,900,1000,975,CHEAP,24,101,0,166,147
Uttrakhand,UdhamSinghNagar,Kashipur,Potato,Other,04/03/2019,500,700,600,CHEAP,24,118,0,166,147
West Bengal,Bankura,Bishnupur(Bankura),Mustard,Mustard,04/03/2019,4100,4300,4200,EXPENSIVE,25,98,1,18,41
West Bengal,Bankura,Bishnupur(Bankura),Onion,Nasik,04/03/2019,1100,1200,1150,MEDIUM,25,101,2,18,41
West Bengal,Bankura,Bishnupur(Bankura),Potato,Jyoti,04/03/2019,360,400,380,CHEAP,25,118,0,18,41
West Bengal,Bankura,Bishnupur(Bankura),Rice,Common,04/03/2019,2600,2700,2650,MEDIUM,25,123,2,18,41
West Bengal,Bankura,Bishnupur(Bankura),Rice,Fine,04/03/2019,2800,2900,2850,MEDIUM,25,123,2,18,41
West Bengal,Bankura,Bishnupur(Bankura),Wheat,Sonalika,04/03/2019,1650,1750,1700,MEDIUM,25,152,2,18,41
West Bengal,Bankura,Khatra,Brinjal,Round/Long,04/03/2019,400,800,500,CHEAP,25,24,0,18,154
West Bengal,Bankura,Khatra,Cucumbar(Kheera),Cucumbar,04/03/2019,2300,3000,2500,MEDIUM,25,45,2,18,154
West Bengal,Bankura,Khatra,Mustard,Mustard,04/03/2019,4100,4300,4200,EXPENSIVE,25,98,1,18,154
West Bengal,Bankura,Khatra,Paddy(Dhan)(Common),Swarna Masuri (New),04/03/2019,1750,1770,1750,MEDIUM,25,105,2,18,154
West Bengal,Bankura,Khatra,Potato,Jyoti,04/03/2019,350,400,370,CHEAP,25,118,0,18,154
West Bengal,Bankura,Khatra,Rice,Common,04/03/2019,2600,2700,2650,MEDIUM,25,123,2,18,154
West Bengal,Bankura,Khatra,Sweet Pumpkin,Sweet Pumpkin,04/03/2019,800,1000,900,CHEAP,25,138,0,18,154
West Bengal,Bankura,Khatra,Tomato,Tomato,04/03/2019,400,700,500,CHEAP,25,147,0,18,154
West Bengal,Bankura,Khatra,Wheat,Sonalika,04/03/2019,1650,1750,1700,MEDIUM,25,152,2,18,154
West Bengal,Burdwan,Asansol,Arhar (Tur/Red Gram)(Whole),Other,04/03/2019,6300,6500,6400,EXPENSIVE,25,5,1,31,15
West Bengal,Burdwan,Asansol,Black Gram (Urd Beans)(Whole),Black Gram Dal,04/03/2019,6000,6200,6100,EXPENSIVE,25,20,1,31,15
West Bengal,Burdwan,Asansol,Black Gram (Urd Beans)(Whole),Other,04/03/2019,5800,6000,5900,EXPENSIVE,25,20,1,31,15
West Bengal,Burdwan,Asansol,Brinjal,Other,04/03/2019,1030,1150,1100,MEDIUM,25,24,2,31,15
West Bengal,Burdwan,Asansol,Ginger(Dry),Other,04/03/2019,7200,7500,7360,EXPENSIVE,25,56,1,31,15
West Bengal,Burdwan,Asansol,Green Gram (Moong)(Whole),Green Gram Dhall-I,04/03/2019,7300,7700,7500,EXPENSIVE,25,62,1,31,15
West Bengal,Burdwan,Asansol,Green Gram (Moong)(Whole),Other,04/03/2019,6900,7200,7000,EXPENSIVE,25,62,1,31,15
West Bengal,Burdwan,Asansol,Lentil (Masur)(Whole),Masur Dal,04/03/2019,6000,6200,6100,EXPENSIVE,25,83,1,31,15
West Bengal,Burdwan,Asansol,Mustard,Other,04/03/2019,4300,4400,4350,EXPENSIVE,25,98,1,31,15
West Bengal,Burdwan,Asansol,Onion,Nasik,04/03/2019,1000,1060,1020,MEDIUM,25,101,2,31,15
West Bengal,Burdwan,Asansol,Peas(Dry),Other,04/03/2019,4800,5000,4900,EXPENSIVE,25,111,1,31,15
West Bengal,Burdwan,Asansol,Peas(Dry),Peas(Dry),04/03/2019,4500,4700,4600,EXPENSIVE,25,111,1,31,15
West Bengal,Burdwan,Asansol,Potato,Jyoti,04/03/2019,540,580,560,CHEAP,25,118,0,31,15
West Bengal,Burdwan,Asansol,Rice,Fine,04/03/2019,3000,3100,3000,MEDIUM,25,123,2,31,15
West Bengal,Burdwan,Asansol,Sweet Pumpkin,Other,04/03/2019,880,940,910,CHEAP,25,138,0,31,15
West Bengal,Burdwan,Asansol,Tomato,Hybrid,04/03/2019,520,600,560,CHEAP,25,147,0,31,15
West Bengal,Burdwan,Asansol,Wheat,Kalyan,04/03/2019,1960,2040,2000,MEDIUM,25,152,2,31,15
West Bengal,Burdwan,Burdwan,Cucumbar(Kheera),Cucumbar,04/03/2019,3900,4100,4000,MEDIUM,25,45,2,31,49
West Bengal,Burdwan,Burdwan,Green Chilli,Green Chilly,04/03/2019,6900,7100,7000,EXPENSIVE,25,61,1,31,49
West Bengal,Burdwan,Burdwan,Gur(Jaggery),Other,04/03/2019,3050,3150,3100,MEDIUM,25,70,2,31,49
West Bengal,Burdwan,Burdwan,Mustard,Sarson(Black),04/03/2019,4250,4350,4300,EXPENSIVE,25,98,1,31,49
West Bengal,Burdwan,Burdwan,Onion,Nasik,04/03/2019,950,1050,1000,CHEAP,25,101,0,31,49
West Bengal,Burdwan,Burdwan,Paddy(Dhan)(Common),Common,04/03/2019,1750,1770,1750,MEDIUM,25,105,2,31,49
West Bengal,Burdwan,Burdwan,Potato,Jyoti,04/03/2019,580,620,600,CHEAP,25,118,0,31,49
West Bengal,Burdwan,Burdwan,Rice,Common,04/03/2019,2250,2350,2300,MEDIUM,25,123,2,31,49
West Bengal,Burdwan,Burdwan,Sweet Pumpkin,Sweet Pumpkin,04/03/2019,950,1050,1000,CHEAP,25,138,0,31,49
West Bengal,Burdwan,Burdwan,Tomato,Other,04/03/2019,700,900,800,CHEAP,25,147,0,31,49
West Bengal,Burdwan,Guskara(Burdwan),Brinjal,Other,04/03/2019,700,900,800,CHEAP,25,24,0,31,109
West Bengal,Burdwan,Guskara(Burdwan),Mustard,Yellow (Black),04/03/2019,3750,3850,3800,MEDIUM,25,98,2,31,109
West Bengal,Burdwan,Guskara(Burdwan),Paddy(Dhan)(Common),Fine,04/03/2019,1750,1770,1750,MEDIUM,25,105,2,31,109
West Bengal,Burdwan,Guskara(Burdwan),Potato,Jyoti,04/03/2019,480,520,500,CHEAP,25,118,0,31,109
West Bengal,Burdwan,Guskara(Burdwan),Rice,Fine,04/03/2019,2250,2350,2300,MEDIUM,25,123,2,31,109
West Bengal,Burdwan,Guskara(Burdwan),"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,6950,7050,7000,EXPENSIVE,25,128,1,31,109
West Bengal,Burdwan,Kalna,Brinjal,Other,04/03/2019,800,900,900,CHEAP,25,24,0,31,137
West Bengal,Burdwan,Kalna,Cucumbar(Kheera),Other,04/03/2019,3500,3600,3600,MEDIUM,25,45,2,31,137
West Bengal,Burdwan,Kalna,Green Chilli,Other,04/03/2019,3600,4000,3800,MEDIUM,25,61,2,31,137
West Bengal,Burdwan,Kalna,Jute,TD-5,04/03/2019,3900,4000,3900,MEDIUM,25,74,2,31,137
West Bengal,Burdwan,Kalna,Onion,Local,04/03/2019,1000,1100,1100,MEDIUM,25,101,2,31,137
West Bengal,Burdwan,Kalna,Paddy(Dhan)(Common),Ratna,04/03/2019,1770,1770,1770,MEDIUM,25,105,2,31,137
West Bengal,Burdwan,Kalna,Paddy(Dhan)(Common),Swarna Masuri (New),04/03/2019,1750,1770,1750,MEDIUM,25,105,2,31,137
West Bengal,Burdwan,Kalna,Potato,Jyoti,04/03/2019,510,520,510,CHEAP,25,118,0,31,137
West Bengal,Burdwan,Kalna,Rice,Fine,04/03/2019,2970,3000,3000,MEDIUM,25,123,2,31,137
West Bengal,Burdwan,Kalna,Rice,Other,04/03/2019,2230,2250,2250,MEDIUM,25,123,2,31,137
West Bengal,Burdwan,Kalna,Sweet Pumpkin,Other,04/03/2019,1000,1100,1100,MEDIUM,25,138,2,31,137
West Bengal,Burdwan,Kalna,Tomato,Other,04/03/2019,1000,1100,1050,MEDIUM,25,147,2,31,137
West Bengal,Burdwan,Katwa,Ginger(Dry),Other,04/03/2019,7900,8100,8000,EXPENSIVE,25,56,1,31,149
West Bengal,Burdwan,Katwa,Jute,TD-5,04/03/2019,3800,4000,3900,MEDIUM,25,74,2,31,149
West Bengal,Burdwan,Katwa,Mustard,Yellow (Black),04/03/2019,3750,3850,3800,MEDIUM,25,98,2,31,149
West Bengal,Burdwan,Katwa,Mustard Oil,Other,04/03/2019,9025,10025,9925,EXPENSIVE,25,99,1,31,149
West Bengal,Burdwan,Katwa,Onion,Other,04/03/2019,950,1050,1000,CHEAP,25,101,0,31,149
West Bengal,Burdwan,Katwa,Paddy(Dhan)(Common),Other,04/03/2019,1750,1770,1750,MEDIUM,25,105,2,31,149
West Bengal,Burdwan,Katwa,Potato,Jyoti,04/03/2019,480,520,500,CHEAP,25,118,0,31,149
West Bengal,Burdwan,Katwa,Rice,Other,04/03/2019,2250,2350,2300,MEDIUM,25,123,2,31,149
West Bengal,Burdwan,Katwa,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,7050,7150,7100,EXPENSIVE,25,128,1,31,149
West Bengal,Burdwan,Memari,Bitter gourd,Bitter Gourd,04/03/2019,4800,5200,5000,EXPENSIVE,25,19,1,31,193
West Bengal,Burdwan,Memari,Brinjal,Arkasheela Mattigulla,04/03/2019,1000,1300,1200,MEDIUM,25,24,2,31,193
West Bengal,Burdwan,Memari,Cucumbar(Kheera),Cucumbar,04/03/2019,3000,3500,3200,MEDIUM,25,45,2,31,193
West Bengal,Hooghly,Pandua,Potato,Other,04/03/2019,460,490,480,CHEAP,25,118,0,61,228
West Bengal,Hooghly,Pandua,Rice,Ratnachudi (718 5-749),04/03/2019,2800,2900,2850,MEDIUM,25,123,2,61,228
